ps_wcode,ps_c_code,treatment,bl_age,edu_cat,religion,bl_quint_all,bl_quint_missing,bl_homeland,bl_agland,bl_cropsr,impute_ag,bl_dds_m,bl_mdd,impute_dd,bl_market,impute_market,bl_lefthome,bl_income,bl_ss_cont,bl_huscomm_cont,bl_extcomm_cont,bl_dec_cont,bl_lefthome_m,bl_ss_cont_m,bl_huscomm_cont_m,bl_extcomm_cont_m,bl_dec_cont_m,bl_income_m,dds_avg,mdd_avg,gardenprac,cropsr,poultrynum_avg,poultryegg_avg,knfg_score_el,knowscore,el_emp_market,el_emp_buygoods,el_emp_soldgoods,el_emp_buymarket,el_dec_income,el_selfefficacy,el_lefthome,el_income,el_ss_cont,el_huscomm_cont,el_extcomm_cont,el_dec_cont,el_network_cont
1124,140,1,25,3,1,1,0,3,3,4,0,4,0,0,2,0,1,0,0,2,.66666669,.80000001,1,0,2,.66666669,.80000001,0,5.25,.75,6,11.6,22,7,2,4,1,0,1,0,1,1,1,1,2,2,1.3333334,1.2,.1509434
1125,140,1,29,4,1,3,0,0,0,7,0,3,0,0,0,0,0,1,1.6,2,0,1.2,0,1.6,2,0,1.2,1,4,.5,6,6.4000001,.5,0,1,4,2,1,0,1,1,1,1,1,2,2,1.6666666,2,.71698111
1126,140,1,15,0,1,4,0,4,360,4,0,3.7586207,,1,0,0,1,0,2,2,.33333334,0,1,2,2,.33333334,0,0,2.5,0,,.66666669,1,2,2,,0,0,0,0,0,0,1,0,2,2,1,0,0
2408,187,1,27,2,2,4,0,5,180,10,0,5,1,0,0,0,0,0,1.6,2,.66666669,0,0,1.6,2,.66666669,0,0,7.3333335,1,11,7.7295728,0,0,2,3,0,0,0,0,0,1,1,0,2,2,2,1.6,.60377359
2409,187,1,28,3,2,4,0,9,240,11,0,4,0,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,6,1,2,6.4318881,0,0,5,2,0,0,0,0,0,1,0,0,2,2,1.3333334,.40000001,.56603771
2410,187,1,23,1,2,3,0,10,240,15,0,6,1,0,0,0,0,0,1.6,2,.33333334,.40000001,0,1.6,2,.33333334,.40000001,0,5,1,13,16.093271,0,0,3,3,1,1,0,0,0,1,1,0,1.6,2,.66666669,0,.3773585
2411,187,1,22,4,2,5,0,30,450,8,0,4,0,0,2,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,7,1,10,14.5,0,0,,,,,,,1,1,,,,,,1.6,.4528302
2412,187,1,27,2,2,3,0,2,71,9,0,3,0,0,1,0,0,0,1.6,2,1,.80000001,0,1.6,2,1,.80000001,0,5.75,1,8,3.7505813,0,0,4,4,0,0,0,0,1,0,0,0,2,2,1.3333334,.80000001,.18867925
2413,187,1,26,3,2,4,0,11,112,4,0,5,1,0,0,0,0,0,2,1.6,.33333334,0,0,2,1.6,.33333334,0,0,5,1,,,,,,,,,,,,1,,,,,,,0
2414,187,1,29,0,2,2,0,5,0,3,0,5,1,0,1,0,0,0,2,1.6,1.3333334,.80000001,0,2,1.6,1.3333334,.80000001,0,8,1,9,5.101594,0,0,2,4,0,0,0,0,0,1,0,0,2,2,2,1.6,.67924529
2415,187,1,33,1,2,4,0,6,84,3,0,5,1,0,0,0,0,0,1.6,2,.33333334,.40000001,0,1.6,2,.33333334,.40000001,0,5.25,.5,11,3.1865015,0,0,4,4,0,0,0,0,1,1,0,0,2,2,1,1.6,.18867925
2416,187,1,30,3,2,4,0,6,84,3,0,3,0,0,0,0,1,0,2,2,0,0,1,2,2,0,0,0,4.5,.5,10,3.3228905,0,0,3,4,1,1,0,0,0,1,0,1,2,2,1.6666666,1.2,.3018868
2417,187,1,29,3,2,3,0,11,84,1,0,2,0,0,0,0,1,0,1.6,2,0,.40000001,1,1.6,2,0,.40000001,0,5,.5,10,4.3696275,0,0,2,4,1,1,0,0,1,1,1,0,2,2,2,2,1.3962264
2418,187,1,20,3,2,4,0,11,84,10,0,5,1,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,5,.75,6,8.8466578,0,0,,2,0,0,0,0,1,1,0,0,2,2,1.3333334,1.2,0
2419,187,1,30,0,1,1,0,10,168,6,0,3,0,0,0,0,0,0,1.2,2,0,1.2,0,1.2,2,0,1.2,0,5.75,1,3,10.086347,4,.5,,4,2,1,0,1,0,1,1,0,2,2,1.3333334,1.2,.11320755
2420,187,1,21,3,2,2,0,6,0,7,0,3,0,0,0,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,9,1,,,,,,,,,,,0,1,,,,,,1.6,0
2421,187,1,19,2,2,2,0,6,0,7,0,3,0,0,0,0,0,0,2,1.6,0,0,0,2,1.6,0,0,0,6,1,,,,,,,,,,,,0,,,,,,,0
2422,187,1,28,2,1,1,0,4,0,0,0,3,0,0,0,0,1,0,2,2,.33333334,1.2,1,2,2,.33333334,1.2,0,3,0,,,,,2,,,,,,0,1,,,,,,2,0
2423,187,1,24,0,2,1,0,3,0,3,0,3,0,0,1,0,0,0,1.6,2,.33333334,.40000001,0,1.6,2,.33333334,.40000001,0,6,1,7,11.5,0,0,,,,,,,,,,,,,,,
2424,187,1,24,0,2,3,0,4,56,2,0,3,0,0,0,0,1,0,1.6,2,0,1.2,1,1.6,2,0,1.2,0,5.75,1,8,7.1999998,0,0,,3,0,0,0,0,0,1,0,0,2,2,1.3333334,.40000001,.18867925
2425,187,1,29,1,1,2,0,10,0,3,0,4,0,0,1,0,0,1,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,1,3,0,11,8.0315523,1,.5,,3,0,0,0,0,1,1,0,0,2,2,1.3333334,2,.33962265
2426,187,1,25,3,2,4,0,2.5,336,7,0,4,0,0,0,0,0,0,2,1.2,0,1.2,0,2,1.2,0,1.2,0,5.5,.5,4,8.4140358,1,0,,3,1,1,0,0,0,1,1,0,2,2,1,1.2,.56603771
2427,187,1,29,1,2,1,0,1.5,0,4,0,2,0,0,0,0,0,0,1.6,1.2,.33333334,.40000001,0,1.6,1.2,.33333334,.40000001,0,4.75,.5,9,4.2945981,0,0,1,4,0,0,0,0,0,1,0,0,2,2,1.3333334,.80000001,.33962265
2428,187,1,27,0,2,3,0,5,0,8,0,3,0,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,3.5,0,9,8,0,0,,,,,,,,0,,,,,,,0
2429,187,1,21,3,2,3,0,5,0,8,0,5,1,0,1,0,0,0,2,1.6,0,0,0,2,1.6,0,0,0,6.25,1,12,4.3724933,0,0,,4,1,1,0,0,0,1,0,0,2,2,1,.40000001,.2264151
2430,187,1,27,3,2,2,0,3,36,8,0,5,1,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,4,.25,12,7.7851505,0,0,4,4,2,1,0,1,0,1,1,1,2,2,1.3333334,2,.18867925
2431,187,1,26,0,2,3,0,5,140,10,0,1,0,0,2,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,6.5,1,11,11.988832,9.5,0,,4,3,1,1,1,1,1,1,1,2,2,2,2,.3018868
2432,187,1,23,3,2,4,0,10,196,9,0,5,1,0,0,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,5.3333335,1,3,9.6649427,4,1,,4,0,0,0,0,1,1,0,0,2,2,1.6666666,.40000001,.03773585
2433,187,1,25,1,2,3,0,10,5,7,0,4,0,0,0,0,0,0,1.6,2,.33333334,0,0,1.6,2,.33333334,0,0,4.6666665,.66666669,10,8.1999998,0,0,,4,0,0,0,0,0,1,1,0,2,2,.66666669,0,.18867925
2434,187,1,25,1,2,3,0,5,57,1,0,3,0,0,1,0,0,1,1.2,1.2,0,.40000001,0,1.2,1.2,0,.40000001,1,5.25,.5,8,5.2728457,0,0,,4,2,1,0,1,0,1,1,0,1.6,2,1.6666666,.80000001,0
2435,187,1,19,3,2,4,0,9,240,11,0,3.7407408,,1,0,0,0,0,2,2,0,0,0,2,2,0,0,0,6.5,.5,8,9.666667,0,0,4,3,0,0,0,0,1,1,1,0,2,2,1.6666666,2,.2264151
1307,148,1,24,3,1,5,0,60,450,2,0,5,1,0,2,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,5.5,.75,10,6.8000002,1,4.5,,3,0,0,0,0,0,1,1,0,2,2,2,1.2,.4528302
1308,148,1,24,2,1,5,0,60,450,2,0,3,0,0,0,0,0,0,1.2,2,.33333334,0,0,1.2,2,.33333334,0,0,6,.75,11,7.8000002,13,21,1,3,2,1,1,0,1,1,1,1,2,2,2,2,.075471699
1309,148,1,32,2,1,3,0,9,110,5,0,3,0,0,0,0,1,0,2,2,.66666669,.80000001,1,2,2,.66666669,.80000001,0,5.25,1,13,17.6,5.5,4.5,3,1,2,1,1,0,1,1,1,1,2,2,2,2,1.0943396
1310,148,1,26,3,1,2,0,10,60,3,0,3,0,0,1,0,0,1,2,2,0,.80000001,0,2,2,0,.80000001,1,6,.75,12,17.4,9,24.5,3,3,3,1,1,1,1,1,1,1,2,2,2,2,.3773585
1311,148,1,22,3,1,2,0,30,0,7,0,4,0,0,0,0,1,0,2,2,0,.40000001,1,2,2,0,.40000001,0,6.25,1,11,14.8,2,0,3,2,2,1,0,1,1,1,1,1,2,2,2,1.6,.64150941
1312,148,1,24,2,1,4,0,7,75,2,0,3,0,0,0,0,0,0,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,0,6.5,1,10,10.4,1,.5,2,3,2,1,1,0,0,1,1,1,2,2,2,.40000001,1.0566038
1313,148,1,24,4,1,4,0,45,450,6,0,4,0,0,2,0,1,0,2,2,0,0,1,2,2,0,0,0,3,0,11,12,,,,,,,,,0,1,,,,,,0,.2264151
1314,148,1,27,3,2,2,0,7,210,2,0,5,1,0,0,0,1,0,1.6,2,0,.80000001,1,1.6,2,0,.80000001,0,5,.75,8,8,0,0,1,3,0,0,0,0,0,0,0,0,1.6,2,2,1.2,.52830189
1315,148,1,20,3,2,5,0,22,900,6,0,3,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,5,1,11,10.6,15.5,6,,2,1,0,1,0,0,0,0,1,1.6,2,1,.80000001,.26415095
1316,148,1,23,3,2,4,0,10,240,3,0,4,0,0,0,0,0,0,1.2,1.6,.33333334,0,0,1.2,1.6,.33333334,0,0,5.25,.75,4,10.8,2,0,,2,0,0,0,0,0,1,0,0,2,2,2,0,.60377359
1317,148,1,25,2,1,5,0,16,360,14,0,4,0,0,1,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,5,1,,,,,,,,,,,0,0,,,,,,0,.26415095
1318,148,1,27,2,2,4,0,3,840,5,0,4,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,4.75,.75,2,1.8,0,0,2,3,0,0,0,0,0,1,0,0,2,2,.66666669,.80000001,.03773585
1319,148,1,36,0,2,1,0,10,28,2,0,4,0,0,0,0,0,0,2,2,.66666669,.80000001,0,2,2,.66666669,.80000001,0,5.25,.5,10,11.6,0,0,2,2,0,0,0,0,1,1,0,0,2,2,2,.80000001,.83018869
1320,148,1,34,4,2,5,0,40,450,6,0,6,1,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,5,1,,,,,,,,,,,0,1,,,,,,1.2,.4528302
1321,148,1,21,2,2,5,0,40,450,6,0,6,1,0,2,0,0,0,2,2,0,0,0,2,2,0,0,0,5.5,.75,9,12.6,0,0,3,2,0,0,0,0,0,1,0,0,2,1.6,1.3333334,1.2,.90566039
1322,148,1,26,3,2,4,0,14,200,2,0,4,0,0,2,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,6,1,12,4.4000001,0,0,0,2,0,0,0,0,0,1,1,0,2,2,2,.80000001,.4528302
1323,148,1,31,3,2,4,0,3,400,2,0,6,1,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,6.25,.75,13,18.6,0,0,2,2,0,0,0,0,1,1,0,0,2,1.6,2,1.2,.26415095
1324,148,1,32,4,2,4,0,15,400,1,0,3,0,0,1,0,0,0,2,2,.33333334,.40000001,0,2,2,.33333334,.40000001,0,3.6666667,0,13,9.8000002,0,0,,3,0,0,0,0,0,1,0,0,2,1.6,2,.80000001,.83018869
1325,148,1,30,1,2,1,0,2,60,1,0,4,0,0,0,0,0,0,1.2,1.6,0,.80000001,0,1.2,1.6,0,.80000001,0,4.75,.5,5,9.1999998,0,0,,2,1,1,0,0,0,1,1,0,2,2,1.6666666,2,.3773585
1326,148,1,27,1,2,2,0,5,30,1,0,5,1,0,0,0,0,0,2,1.6,.33333334,.40000001,0,2,1.6,.33333334,.40000001,0,6.5,.75,9,12,3.5,0,,3,0,0,0,0,0,1,0,0,2,2,2,1.2,.79245281
1327,148,1,28,0,2,1,0,2,60,1,0,4,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5.5,.75,11,9.6000004,0,0,,3,0,0,0,0,0,0,0,0,2,2,1.6666666,1.2,.56603771
1328,148,1,31,4,2,5,0,100,450,6,0,4,0,0,1,0,0,0,2,1.2,.33333334,.40000001,0,2,1.2,.33333334,.40000001,0,6.25,.75,13,16.5,1,1.5,2,2,2,1,0,1,0,1,1,0,2,2,2,.80000001,.3773585
569,123,0,30,0,1,2,0,7,240,3,0,4,0,0,2,0,1,0,1.6,1.2,0,1.2,1,1.6,1.2,0,1.2,0,4.5,.5,4,8,8.5,0,1,4,0,0,0,0,1,1,1,0,2,2,.66666669,2,.49056605
570,123,0,31,0,1,2,0,12,120,1,0,2,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,4,.25,4,4.4000001,4.5,0,3,4,2,1,0,1,0,0,1,1,1.6,2,1.6666666,2,0
571,123,0,20,1,1,2,0,12,120,1,0,2,0,0,0,0,0,0,1.2,1.6,0,.80000001,0,1.2,1.6,0,.80000001,0,5.5,.75,5,3.8,3,0,1,2,1,1,0,0,1,1,1,0,1.6,2,1.6666666,2,.56603771
572,123,0,22,1,1,1,0,3,0,2,0,3,0,0,0,0,0,0,1.2,2,0,.80000001,0,1.2,2,0,.80000001,0,4,.5,1,.80000001,3.5,0,1,4,0,0,0,0,1,1,1,0,2,2,1.3333334,2,.11320755
573,123,0,28,3,1,1,0,2,0,4,0,3,0,0,0,0,1,0,1.2,1.2,0,2,1,1.2,1.2,0,2,0,4.5,.5,3,2.4000001,4.5,0,2,4,1,0,1,0,0,0,1,0,2,2,2,2,.56603771
574,123,0,35,0,1,1,0,15,0,3,0,3,0,0,0,0,1,0,1.6,2,.33333334,2,1,1.6,2,.33333334,2,0,4.5,.75,8,5.4000001,8,14,2,4,0,0,0,0,1,1,1,0,2,2,1,1.6,0
575,123,0,21,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,1.2,0,2,2,0,1.2,0,5,.75,7,2.2,.5,3.5,1,4,0,0,0,0,0,1,0,0,2,2,.66666669,1.6,.94339621
576,123,0,20,0,1,3,0,6,270,0,0,3,0,0,0,0,1,0,2,1.6,0,.80000001,1,2,1.6,0,.80000001,0,4.25,.25,2,2.4000001,1,0,1,4,2,1,0,1,1,0,1,0,2,2,.33333334,2,.2264151
577,123,0,29,2,1,2,0,18,0,3,0,4,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5,.66666669,9,9.1999998,2,0,2,2,1,1,0,0,0,1,1,0,2,2,1.3333334,.80000001,.2264151
578,123,0,29,1,1,1,0,7,1.5,4,0,1,0,0,0,0,0,0,2,1.6,.33333334,.80000001,0,2,1.6,.33333334,.80000001,0,4.75,.75,2,2.8,.5,0,1,4,0,0,0,0,0,1,1,0,1.6,2,1.3333334,2,.2264151
579,123,0,20,3,1,3,0,3.5,2,10,0,4,0,0,3,0,0,1,2,2,0,.80000001,0,2,2,0,.80000001,1,5.25,1,7,9.1999998,2.5,3,2,4,2,1,0,1,0,1,1,0,2,2,1.6666666,1.6,.1509434
580,123,0,24,3,1,4,0,7.5,300,9,0,3,0,0,2,0,1,0,1.6,2,0,.80000001,1,1.6,2,0,.80000001,0,4.6666665,.33333334,8,7.25,.5,0,,4,0,0,0,0,0,1,1,0,2,2,.33333334,0,0
581,123,0,20,3,1,4,0,7.5,300,9,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5.25,.5,8,7,0,0,1,2,0,0,0,0,0,1,0,0,2,2,1.3333334,0,.3773585
582,123,0,25,0,1,2,0,3,0,0,0,3,0,0,0,0,0,0,.80000001,1.2,0,.40000001,0,.80000001,1.2,0,.40000001,0,4,0,,,,,2,,,,,,0,1,,,,,,0,.03773585
583,123,0,30,3,1,5,0,15,720,9,0,3,0,0,0,0,0,0,1.6,2,0,.80000001,0,1.6,2,0,.80000001,0,6,.75,7,5.1999998,.5,0,1,4,0,0,0,0,1,1,1,0,2,2,.66666669,2,.2264151
584,123,0,21,2,1,3,0,23,360,4,0,5,1,0,0,0,0,0,1.6,1.6,0,0,0,1.6,1.6,0,0,0,5,1,,,,,,,,,,,,1,,,,,,,0
585,123,0,30,2,1,3,0,7,240,9,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,4,.5,5,6.5999999,3,1.5,1,2,0,0,0,0,1,1,1,0,2,2,2,2,.2264151
586,123,0,22,3,1,5,0,60,3000,8,0,6,1,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,6.75,1,10,13,13.5,14,1,4,0,0,0,0,0,1,1,0,2,2,.66666669,.40000001,.26415095
587,123,0,20,4,1,5,0,45,420,12,0,6,1,0,0,0,0,0,2,2,.33333334,0,0,2,2,.33333334,0,0,5,.5,,3,1,0,0,,0,0,0,0,1,1,1,0,2,2,1,.40000001,0
97,104,1,26,1,1,2,0,4,0,0,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,5,1,6,1.75,.5,0,,4,0,0,0,0,0,0,1,0,2,2,1,0,.33962265
98,104,1,22,1,1,3,0,4,0,4,0,4,0,0,1,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,4.75,.5,3,.40000001,0,0,3,4,2,1,0,1,0,1,1,0,2,2,2,1.2,.71698111
100,104,1,17,0,1,2,0,4,8,4,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,2.5,0,4,2.3333333,4.5,3,,,,,,,0,1,,,,,,0,.18867925
101,104,1,23,2,1,1,0,0,0,0,0,4,0,0,0,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,5,.5,4,3.8,3.5,2,,2,2,1,0,1,1,1,1,0,2,2,2,2,1.4339622
102,104,1,21,3,1,1,0,0,0,0,0,4,0,0,1,0,0,0,1.2,2,0,2,0,1.2,2,0,2,0,4.25,.5,14,3.5999999,4.5,0,,3,0,0,0,0,1,1,0,0,2,2,1.3333334,2,.94339621
103,104,1,25,0,1,2,0,0,0,0,0,5,1,0,1,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,4.75,.75,12,13.4,3.5,3,,3,2,1,0,1,1,1,1,0,2,2,2,1.6,1.018868
104,104,1,21,1,1,2,0,1,0,0,0,3,0,0,0,0,1,0,1.2,,0,.80000001,1,1.2,1.8871795,0,.80000001,0,3.75,0,6,2.5999999,3,0,,1,0,0,0,0,0,1,1,1,2,,1,0,.2264151
105,104,1,25,1,1,3,0,4,30,2,0,4,0,0,0,0,0,0,1.2,2,0,1.2,0,1.2,2,0,1.2,0,5,.75,8,13.8,4,0,,3,0,0,0,0,1,1,1,0,2,2,1,.40000001,.67924529
106,104,1,21,1,1,2,0,6,0,4,0,5,1,0,1,0,0,0,2,2,0,2,0,2,2,0,2,0,5.3333335,.66666669,6,3.3333333,1,7,,4,,,,,0,1,,,,,,2,.75471699
107,104,1,24,0,1,1,0,2,0,3,0,3,0,0,1,0,0,0,2,2,0,2,0,2,2,0,2,0,5.5,.75,6,4.1999998,2.5,2.5,,2,1,1,0,0,0,1,0,0,2,2,1.6666666,1.2,.03773585
108,104,1,24,0,1,2,0,3,0,11,0,3,0,0,0,0,1,0,2,2,0,1.2,1,2,2,0,1.2,0,5.5,.75,7,7.8000002,1,0,,2,0,0,0,0,0,0,1,0,2,2,1.3333334,.80000001,.3018868
109,104,1,20,1,1,2,0,3,0,9,0,2,0,0,0,0,0,0,2,2,0,2,0,2,2,0,2,0,6,.75,0,6,.5,3,,2,2,1,0,1,1,1,1,0,2,2,2,1.2,.4528302
110,104,1,26,1,1,4,0,15,308,6,0,6,1,0,0,0,1,0,1.2,2,0,.40000001,1,1.2,2,0,.40000001,0,4,0,,,,,,,,,,,0,1,,,,,,2,0
111,104,1,24,1,1,3,0,16,112,12,0,4,0,0,1,0,1,0,2,2,0,.40000001,1,2,2,0,.40000001,0,5.75,.75,12,11,2,0,,4,0,0,0,0,0,1,1,1,1.6,2,1,.40000001,.4528302
112,104,1,26,2,1,1,0,3,0,1,0,4,0,0,0,0,1,0,2,1.6,0,1.6,1,2,1.6,0,1.6,0,4.75,.5,7,1.4,0,0,,4,1,1,0,0,0,1,1,0,2,2,1.6666666,2,.60377359
113,104,1,28,0,1,2,0,4,0,3,0,4,0,0,1,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,6,.5,8,3.3333333,.5,0,,,0,0,0,0,0,1,0,0,2,2,.66666669,.80000001,.1509434
115,104,1,26,1,1,2,0,30,0,2,0,5,1,0,0,0,1,0,2,2,0,.80000001,1,2,2,0,.80000001,0,6.25,1,9,13.2,5,0,,3,2,1,0,1,0,0,1,0,2,2,2,1.2,.3773585
116,104,1,18,3,1,2,0,30,0,2,0,5,1,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,6.3333335,1,12,14.4,5,3.5,,3,2,1,0,1,1,1,1,0,2,2,1.3333334,1.6,.03773585
117,104,1,27,2,1,2,0,4,0,3,0,2,0,0,1,0,1,1,2,2,0,1.6,1,2,2,0,1.6,1,7.5,1,7,5,5.5,14,2,4,1,1,0,0,1,1,1,1,2,2,1.3333334,1.6,.2264151
118,104,1,20,1,1,1,0,0,0,0,0,3,0,0,1,0,1,0,1.2,1.6,0,1.2,1,1.2,1.6,0,1.2,0,4.75,.5,4,1.6,0,0,1,4,1,1,0,0,0,0,1,0,2,2,1.6666666,2,.3018868
119,104,1,24,0,1,1,0,5,0,0,0,3,0,0,0,0,0,0,1.2,2,0,.40000001,0,1.2,2,0,.40000001,0,5,.66666669,3,1.4,.5,0,,2,0,0,0,0,0,1,1,0,1.6,2,1.6666666,.80000001,1.018868
120,104,1,31,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1.6,2,0,.40000001,0,1.6,2,0,.40000001,0,3.75,0,6,2,1,0,3,3,0,0,0,0,0,0,1,0,2,2,.66666669,0,.75471699
121,104,1,28,3,1,1,0,0,0,0,0,4,0,0,0,0,1,0,1.6,2,0,.80000001,1,1.6,2,0,.80000001,0,4.25,.5,6,3.2,.5,3.5,2,4,1,1,0,0,1,1,1,1,2,2,2,2,.4528302
122,104,1,19,0,1,5,0,14,540,5,0,5,1,0,1,0,0,0,2,2,0,0,0,2,2,0,0,0,6.75,1,12,8.3999996,5.5,14,,4,0,0,0,0,0,1,1,0,2,0,2,.80000001,.26415095
123,104,1,24,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,.80000001,2,0,1.2,0,.80000001,2,0,1.2,0,6,.66666669,8,4.8000002,3,1.5,,2,2,1,0,1,,,1,0,1.6,2,1.3333334,,
124,104,1,29,3,1,5,0,20,315,6,0,5,1,0,2,0,1,0,2,2,0,.40000001,1,2,2,0,.40000001,0,4,.5,12,10.8,.5,0,3,3,2,1,0,1,0,1,1,1,2,2,2,1.6,.56603771
125,104,1,28,1,1,4,0,5,0,4,0,2,0,0,1,0,1,0,1.6,2,0,2,1,1.6,2,0,2,0,7.25,1,12,9.8000002,7.5,10.5,2,4,2,1,0,1,1,1,1,0,2,2,2,1.2,.1509434
126,104,1,23,3,1,3,0,8,84,2,0,4,0,0,0,0,0,0,.40000001,2,0,.80000001,0,.40000001,2,0,.80000001,0,3.75,0,9,3.4000001,.5,0,2,2,0,0,0,0,0,1,1,0,2,2,1.3333334,2,.4528302
127,104,1,31,0,1,5,0,9,540,3,0,3,0,0,0,0,1,0,1.6,2,.33333334,1.2,1,1.6,2,.33333334,1.2,0,6.5,1,12,15.4,1.5,0,2,4,2,1,0,1,0,1,1,0,2,2,2,1.6,.64150941
128,104,1,30,0,1,5,0,9,540,3,0,4,0,0,0,0,1,0,2,2,0,.40000001,1,2,2,0,.40000001,0,6.5,.75,14,14.2,.5,0,3,3,1,1,0,0,0,1,0,0,2,2,2,1.2,.79245281
129,104,1,27,0,1,4,0,22,210,5,0,5,1,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,3.5,0,9,10.2,8.5,0,,3,2,1,0,1,1,1,1,0,2,2,1,1.6,.79245281
130,104,1,20,0,1,4,0,22,210,5,0,4,0,0,1,0,1,0,2,2,0,1.6,1,2,2,0,1.6,0,4.75,.75,13,11.2,1.5,0,3,4,3,1,1,1,1,1,1,1,2,2,2,2,.11320755
131,104,1,17,2,1,4,0,45,240,3,0,3,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,7.3333335,1,12,9.75,2.5,5.5,2,4,3,1,1,1,0,1,1,1,2,2,2,1.2,.64150941
132,104,1,22,1,1,3,0,4,0,2,0,5,1,0,0,0,0,0,1.2,1.6,0,.40000001,0,1.2,1.6,0,.40000001,0,3,0,,.33333334,0,0,3,2,0,0,0,0,0,1,1,0,2,2,1,1.2,1.0566038
133,104,1,21,1,1,3,0,5,13,3,0,4,0,0,1,0,1,0,2,2,0,.40000001,1,2,2,0,.40000001,0,4.5,.5,12,8.6000004,2,1,2,3,2,1,1,0,1,1,0,1,2,2,2,2,.60377359
134,104,1,27,0,1,1,0,0,0,2,0,4,0,0,0,0,0,0,1.6,1.6,0,1.2,0,1.6,1.6,0,1.2,0,4.75,.75,6,6,1.5,0,2,4,2,1,0,1,1,1,1,0,2,,2,2,.67924529
135,104,1,24,1,1,2,0,2,0,1,0,3,0,0,2,0,0,0,.80000001,0,0,.40000001,0,.80000001,0,0,.40000001,0,5.25,.25,13,8.3999996,1.5,0,1,4,0,0,0,0,0,1,0,0,2,2,1.3333334,2,.52830189
136,104,1,23,2,1,3,0,2,0,2,0,2,0,0,0,0,0,0,2,2,0,.40000001,0,2,2,0,.40000001,0,4.25,.25,6,3,1,3.5,2,4,0,0,0,0,1,0,1,0,2,2,1.6666666,1.2,.3773585
965,136,0,24,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,.40000001,2,0,.80000001,0,.40000001,2,0,.80000001,0,5.25,.5,0,.60000002,0,0,,4,0,0,0,0,1,1,1,1,2,2,2,2,.2264151
966,136,0,22,0,1,3,0,10,364,1,0,4,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,3,0,0,.2,1,0,1,3,0,0,0,0,0,1,0,0,2,2,2,1.6,0
968,136,0,22,3,1,3,0,12,0,1,0,3,0,0,0,0,0,0,.80000001,2,0,0,0,.80000001,2,0,0,0,3.25,0,2,1,.5,0,,3,0,0,0,0,0,1,1,0,1.6,2,2,1.6,0
969,136,0,21,1,1,4,0,4,112,2,0,2,0,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,3.75,0,2,.80000001,1,0,,2,0,0,0,0,0,1,0,0,2,2,2,2,.11320755
970,136,0,17,3,1,1,0,2,0,0,0,6,1,0,1,0,1,0,2,2,0,.40000001,1,2,2,0,.40000001,0,3,0,,0,,,,,,,,,,,,,,,,,
971,136,0,27,2,1,3,0,20,120,6,0,2,0,0,0,0,1,0,1.6,1.6,0,.40000001,1,1.6,1.6,0,.40000001,0,3.5,.25,0,4.4000001,3,14,,3,1,1,0,0,0,1,0,0,2,2,2,.40000001,.49056605
